user_id,trainer_id,week_id,impressions,clicks,video_views,avg_watch_time,likes,label
57,482,4,3,2,2,0.8,0,1
57,779,4,5,2,2,1.0,0,1
57,689,4,5,1,1,0.79,1,1
58,785,4,4,0,1,0.46,0,0
58,571,4,5,0,0,0.25,0,0
58,810,4,3,0,1,0.4,0,0
58,130,4,4,1,1,0.92,1,1
59,598,4,1,1,1,0.77,0,1
59,158,4,1,1,1,0.96,0,1
59,822,4,5,1,1,0.74,0,1
59,851,4,3,1,1,0.61,0,1
60,728,4,2,1,1,0.68,0,1
60,603,4,3,0,0,0.17,0,0
60,463,4,2,0,0,0.3,0,0
60,642,4,4,0,1,0.23,1,0
61,655,4,3,1,1,0.92,1,1
61,436,4,1,0,1,0.18,0,0
61,640,4,2,1,1,0.63,0,1
61,162,4,4,0,1,0.44,0,0
61,678,4,1,0,0,0.4,0,0
61,976,4,1,0,0,0.0,0,0
61,181,4,1,0,0,0.2,0,0
61,628,4,4,0,1,0.5,1,0
61,104,4,5,0,1,0.23,1,0
62,266,4,4,1,1,0.84,1,1
62,846,4,3,1,1,0.94,0,1
62,92,4,4,2,2,0.92,0,1
62,911,4,2,0,0,0.28,0,0
63,77,4,2,1,1,0.69,0,1
64,700,4,3,3,3,0.73,1,1
64,533,4,2,1,1,0.78,0,1
65,424,4,2,0,0,0.17,0,0
65,283,4,2,1,1,0.73,0,1
66,780,4,4,0,0,0.13,0,0
66,956,4,2,2,2,0.99,0,1
66,335,4,5,1,1,0.64,0,1
66,623,4,1,0,0,0.2,0,0
66,927,4,4,1,1,0.68,0,1
66,634,4,5,2,2,0.99,0,1
66,873,4,2,1,1,0.72,0,1
67,235,4,2,0,0,0.23,0,0
67,775,4,2,1,1,0.95,0,1
67,359,4,1,0,0,0.43,0,0
67,278,4,2,1,1,0.79,1,1
67,111,4,2,0,0,0.49,0,0
67,295,4,3,1,1,0.83,1,1
67,938,4,4,2,2,0.84,0,1
68,544,4,4,2,2,0.9,1,1
68,747,4,5,4,4,0.8,0,1
68,208,4,1,0,0,0.15,0,0
68,764,4,2,0,0,0.11,0,0
68,889,4,1,1,1,0.9,0,1
69,317,4,3,0,3,0.41,0,0
69,156,4,1,0,0,0.12,0,0
69,998,4,4,1,1,0.8,0,1
69,441,4,1,0,0,0.02,0,0
70,752,4,3,1,1,0.91,0,1
70,737,4,1,0,0,0.25,0,0
70,879,4,3,0,0,0.26,0,0
70,256,4,1,0,0,0.02,0,0
70,613,4,5,2,2,0.72,1,1
70,518,4,2,1,1,0.86,0,1
70,284,4,4,2,2,0.71,1,1
71,673,4,4,3,3,1.0,1,1
71,849,4,1,0,0,0.46,0,0
71,989,4,1,0,1,0.41,0,0
71,928,4,1,1,1,0.6,1,1
71,520,4,3,1,1,0.84,0,1
72,909,4,1,0,0,0.27,0,0
72,319,4,5,3,3,0.63,1,1
72,946,4,1,0,0,0.42,0,0
72,631,4,1,0,0,0.22,0,0
73,939,4,2,0,0,0.49,0,0
73,632,4,5,1,1,0.65,0,1
73,930,4,1,0,0,0.28,0,0
73,230,4,4,0,3,0.08,0,0
73,995,4,5,2,2,0.88,0,1
73,491,4,5,3,3,0.74,1,1
74,824,4,3,1,1,1.0,0,1
74,191,4,4,1,1,0.62,0,1
74,248,4,4,1,1,0.92,0,1
74,653,4,3,1,1,0.64,0,1
74,281,4,5,0,1,0.44,0,0
74,69,4,4,0,1,0.09,0,0
75,952,4,3,2,2,0.65,1,1
75,609,4,3,0,0,0.06,0,0
76,651,4,3,1,1,0.74,0,1
76,240,4,3,0,0,0.18,0,0
76,713,4,2,1,1,0.76,1,1
76,530,4,3,1,1,0.81,0,1
77,881,4,4,2,2,0.82,0,1
77,403,4,4,0,2,0.02,1,0
77,276,4,5,1,1,0.98,1,1
77,817,4,1,0,1,0.18,0,0
77,703,4,3,2,2,0.8,0,1
78,943,4,3,1,1,0.71,0,1
78,221,4,1,0,0,0.32,0,0
78,598,4,1,0,0,0.17,0,0
79,859,4,4,2,2,0.69,0,1
79,83,4,4,1,1,0.81,0,1
79,33,4,2,0,1,0.1,0,0
79,920,4,1,1,1,0.98,0,1
79,289,4,5,1,1,0.84,0,1
79,903,4,1,0,0,0.42,0,0
79,419,4,5,3,3,0.91,2,1
80,268,4,3,1,1,0.99,0,1
81,415,4,2,0,0,0.15,0,0
81,689,4,3,2,2,0.91,0,1
81,581,4,4,2,2,0.82,1,1
81,902,4,5,1,1,0.8,1,1
81,695,4,4,0,1,0.24,0,0
81,989,4,5,1,1,0.99,0,1
81,106,4,4,1,1,0.78,0,1
81,225,4,2,0,0,0.43,0,0
81,984,4,1,0,1,0.1,0,0
81,787,4,3,1,1,0.82,0,1
82,771,4,1,1,1,0.85,1,1
82,802,4,3,1,1,0.77,0,1
82,453,4,1,0,0,0.26,0,0
82,276,4,3,0,1,0.17,0,0
83,181,4,4,1,1,0.99,0,1
83,649,4,2,0,0,0.27,0,0
83,820,4,5,1,1,0.77,0,1
84,697,4,4,2,2,0.75,1,1
84,852,4,4,1,1,0.86,1,1
84,260,4,5,0,1,0.43,0,0
84,854,4,1,0,1,0.29,1,0
85,837,4,3,0,1,0.08,0,0
85,421,4,4,0,0,0.06,0,0
85,88,4,4,0,1,0.11,0,0
85,270,4,1,0,0,0.24,0,0
85,800,4,4,0,0,0.06,0,0
85,452,4,3,0,0,0.35,0,0
85,514,4,5,1,1,0.7,0,1
85,944,4,2,1,1,0.78,1,1
85,993,4,2,0,1,0.3,0,0
85,169,4,5,1,1,0.67,0,1
86,368,4,5,1,1,0.95,0,1
86,367,4,5,0,0,0.45,0,0
86,783,4,1,0,0,0.29,0,0
87,628,4,2,0,1,0.32,1,0
87,509,4,4,2,2,0.93,1,1
87,353,4,1,1,1,0.67,1,1
87,384,4,3,1,1,0.99,1,1
87,715,4,5,2,2,0.66,0,1
88,688,4,4,0,1,0.5,0,0
88,614,4,2,2,2,0.8,1,1
88,351,4,4,2,2,0.68,0,1
88,833,4,1,0,0,0.44,0,0
89,462,4,4,1,1,0.66,0,1
89,709,4,5,1,1,0.65,0,1
89,964,4,2,0,1,0.36,0,0
89,592,4,2,1,1,0.77,0,1
90,844,4,2,1,1,0.73,1,1
90,242,4,2,0,0,0.47,0,0
90,75,4,1,0,0,0.01,0,0
90,667,4,1,0,0,0.34,0,0
90,851,4,4,3,3,0.75,1,1
91,997,4,1,0,0,0.18,0,0
91,46,4,2,1,1,0.69,1,1
91,221,4,3,2,2,0.72,1,1
91,61,4,4,0,0,0.3,0,0
91,689,4,3,1,1,0.64,1,1
92,22,4,2,1,1,0.62,0,1
92,764,4,3,0,2,0.02,0,0
92,851,4,4,0,0,0.09,0,0
92,396,4,1,0,0,0.17,0,0
92,317,4,2,1,1,0.93,0,1
92,14,4,5,2,2,0.64,1,1
93,419,4,4,1,1,0.98,0,1
93,3,4,1,0,0,0.09,0,0
93,135,4,3,0,0,0.06,0,0
93,489,4,2,0,0,0.05,0,0
93,742,4,5,0,1,0.46,0,0
94,489,4,5,3,3,0.94,0,1
94,303,4,1,1,1,0.9,0,1
94,274,4,3,1,1,0.68,1,1
95,285,4,4,2,2,0.86,1,1
95,499,4,4,1,1,0.94,0,1
95,918,4,5,2,2,0.86,1,1
96,210,4,4,1,1,0.97,0,1
96,371,4,2,0,0,0.29,0,0
96,795,4,2,1,1,0.82,0,1
96,283,4,3,1,1,0.92,0,1
96,668,4,1,0,0,0.09,0,0
96,658,4,3,0,0,0.39,0,0
96,781,4,1,0,0,0.33,0,0
97,259,4,1,0,1,0.24,0,0
97,934,4,1,0,0,0.3,0,0
97,782,4,3,1,1,0.75,1,1
97,51,4,5,1,1,0.67,0,1
97,776,4,2,1,1,0.79,0,1
98,410,4,1,0,0,0.02,0,0
98,893,4,5,2,2,0.79,2,1
98,999,4,3,1,1,0.73,0,1
99,815,4,2,0,0,0.03,0,0
99,990,4,3,0,1,0.27,1,0
99,775,4,4,1,1,0.93,0,1
99,426,4,5,1,1,0.7,0,1
99,654,4,1,0,0,0.09,0,0
100,797,4,3,1,1,0.78,1,1
100,635,4,1,0,0,0.12,0,0
100,512,4,5,1,1,0.61,1,1
100,353,4,5,1,1,0.91,1,1
100,11,4,2,0,1,0.31,0,0
100,517,4,4,2,2,0.74,0,1
100,478,4,4,0,0,0.31,0,0
100,708,4,3,2,2,0.9,0,1
101,302,4,3,2,2,0.63,1,1
101,904,4,2,0,0,0.41,0,0
101,737,4,5,2,2,0.77,0,1
101,715,4,5,0,1,0.1,0,0
101,896,4,5,2,2,0.89,2,1
102,195,4,2,0,1,0.4,0,0
102,40,4,1,0,1,0.45,0,0
102,364,4,4,2,2,0.92,1,1
102,243,4,1,0,0,0.32,0,0
102,76,4,5,2,2,0.77,0,1
102,304,4,4,2,2,0.72,1,1
102,683,4,3,1,1,0.91,1,1
102,726,4,2,0,2,0.27,2,0
102,829,4,3,0,0,0.41,0,0
103,50,4,2,0,0,0.43,0,0
103,709,4,4,1,1,0.87,0,1
103,575,4,4,1,1,0.61,0,1
103,109,4,2,1,1,0.62,1,1
103,183,4,5,4,4,0.69,3,1
104,199,4,3,0,0,0.47,0,0
104,20,4,2,1,1,0.93,1,1
104,830,4,1,0,1,0.01,0,0
104,699,4,5,2,2,0.89,2,1
105,114,4,3,1,1,0.82,0,1
105,606,4,3,1,1,0.64,0,1
105,697,4,5,1,1,0.78,1,1
105,912,4,1,0,1,0.47,0,0
105,870,4,3,1,1,0.68,0,1
105,481,4,5,1,1,0.87,0,1
106,382,4,4,1,1,0.96,1,1
106,492,4,2,1,1,0.87,1,1
106,408,4,4,2,2,0.73,0,1
106,970,4,3,0,0,0.01,0,0
106,5,4,4,2,2,0.99,2,1
107,528,4,1,1,1,0.71,0,1
107,486,4,3,1,1,0.64,1,1
107,981,4,2,1,1,0.97,0,1
107,956,4,2,1,1,0.81,0,1
108,878,4,2,0,0,0.1,0,0
108,397,4,1,0,0,0.03,0,0
108,711,4,2,0,1,0.38,0,0
109,446,4,4,1,1,0.88,1,1
109,596,4,4,0,1,0.15,0,0
109,436,4,3,2,2,0.82,1,1
110,194,4,2,0,0,0.38,0,0
110,691,4,1,0,0,0.3,0,0
110,784,4,5,1,1,0.62,0,1
110,41,4,4,1,1,0.73,0,1
110,221,4,3,2,2,0.75,0,1
111,516,4,4,1,1,0.88,1,1
111,544,4,4,1,1,0.93,0,1
111,681,4,3,2,2,0.75,1,1
111,735,4,4,0,2,0.01,1,0
111,441,4,4,0,1,0.18,0,0
112,184,4,1,0,0,0.45,0,0
112,768,4,5,3,3,0.78,2,1
112,505,4,3,1,1,0.93,1,1
112,659,4,3,1,1,0.89,0,1
112,764,4,2,1,1,0.72,1,1
112,967,4,5,2,2,0.81,0,1
112,684,4,4,1,1,0.8,0,1
113,233,4,1,0,0,0.41,0,0
113,846,4,2,0,1,0.05,0,0
114,587,4,3,0,1,0.1,0,0
114,524,4,5,1,1,0.97,0,1
114,564,4,1,0,0,0.24,0,0
114,352,4,3,0,1,0.07,0,0
114,533,4,4,1,1,0.77,0,1
115,25,4,2,0,0,0.06,0,0
115,445,4,5,1,1,0.76,0,1
115,14,4,2,0,1,0.38,0,0
116,357,4,4,2,2,0.62,0,1
116,108,4,4,1,1,0.91,1,1
116,789,4,3,1,1,0.95,0,1
116,984,4,2,0,0,0.13,0,0
116,466,4,2,1,1,0.76,1,1
116,76,4,2,0,0,0.13,0,0
117,497,4,2,0,0,0.29,0,0
117,328,4,1,0,1,0.38,0,0
117,992,4,3,0,1,0.07,0,0
117,602,4,5,0,1,0.27,0,0
117,502,4,1,0,0,0.27,0,0
118,242,4,2,1,1,0.78,0,1
118,874,4,4,2,2,0.89,1,1
118,443,4,4,0,0,0.18,0,0
118,732,4,2,0,0,0.18,0,0
118,873,4,1,0,0,0.12,0,0
119,851,4,1,1,1,0.8,0,1
119,690,4,3,1,1,0.95,1,1
119,902,4,4,1,1,0.76,0,1
119,94,4,2,0,0,0.33,0,0
119,147,4,1,0,0,0.16,0,0
119,943,4,1,0,0,0.38,0,0
120,341,4,5,2,2,0.88,0,1
120,733,4,3,0,1,0.43,1,0
120,796,4,5,1,1,0.95,0,1
121,922,4,4,3,3,0.85,1,1
121,428,4,2,0,0,0.19,0,0
121,789,4,4,1,1,0.86,0,1
121,1000,4,2,0,0,0.38,0,0
121,53,4,1,0,0,0.44,0,0
121,25,4,1,1,1,0.96,0,1
122,581,4,2,1,1,0.96,1,1
122,963,4,4,0,1,0.41,0,0
122,811,4,4,0,0,0.1,0,0
122,798,4,3,2,2,0.63,1,1
122,979,4,5,1,1,0.86,0,1
123,139,4,2,0,0,0.42,0,0
123,147,4,4,1,1,0.97,1,1
123,708,4,1,0,0,0.08,0,0
123,855,4,4,0,2,0.45,0,0
123,500,4,4,0,1,0.23,1,0
123,879,4,3,1,1,0.81,1,1
123,588,4,4,1,1,0.9,0,1
124,353,4,3,0,1,0.17,1,0
124,340,4,1,0,0,0.44,0,0
124,626,4,1,0,0,0.45,0,0
124,614,4,1,0,0,0.34,0,0
124,676,4,1,0,0,0.41,0,0
125,673,4,1,0,1,0.45,0,0
125,482,4,4,2,2,1.0,0,1
125,275,4,5,1,1,0.88,1,1
125,388,4,2,0,0,0.11,0,0
125,780,4,1,0,0,0.3,0,0
126,29,4,5,2,2,0.85,1,1
126,98,4,5,1,1,0.68,0,1
126,639,4,5,1,1,0.77,0,1
126,298,4,4,1,1,0.76,0,1
127,126,4,3,1,1,0.92,1,1
127,229,4,1,0,0,0.4,0,0
127,493,4,5,2,2,0.68,1,1
128,270,4,2,0,1,0.46,1,0
128,812,4,4,1,1,0.99,0,1
128,616,4,4,1,1,0.69,0,1
129,572,4,4,1,1,0.73,0,1
129,173,4,3,1,1,0.73,0,1
129,523,4,5,3,3,0.95,1,1
129,445,4,2,1,1,0.68,0,1
129,500,4,1,0,0,0.27,0,0
129,434,4,3,0,0,0.07,0,0
129,282,4,1,1,1,0.85,0,1
130,137,4,5,1,1,0.7,0,1
130,297,4,2,0,1,0.34,0,0
130,340,4,4,1,1,0.81,1,1
130,111,4,1,1,1,0.71,0,1
130,823,4,4,0,2,0.16,0,0
130,282,4,5,2,2,0.65,2,1
131,672,4,5,1,1,0.62,0,1
131,536,4,5,2,2,0.79,0,1
131,883,4,4,2,2,0.64,0,1
132,319,4,1,0,0,0.2,0,0
132,118,4,5,0,2,0.3,1,0
132,613,4,5,0,0,0.2,0,0
132,597,4,5,1,1,0.66,0,1
132,53,4,1,0,0,0.06,0,0
133,807,4,2,1,1,0.63,0,1
133,799,4,1,1,1,0.76,1,1
133,279,4,2,1,1,0.8,1,1
133,668,4,5,1,1,0.94,0,1
133,395,4,2,1,1,0.83,0,1
133,169,4,1,0,0,0.04,0,0
133,473,4,5,1,1,1.0,0,1
134,342,4,4,2,2,0.61,0,1
134,34,4,3,0,1,0.29,0,0
134,586,4,1,0,0,0.46,0,0
134,254,4,1,0,1,0.12,1,0
134,690,4,2,1,1,1.0,1,1
134,949,4,5,1,1,0.86,1,1
134,31,4,2,0,0,0.42,0,0
134,966,4,2,2,2,0.87,1,1
134,148,4,1,0,0,0.45,0,0
135,262,4,5,0,3,0.02,1,0
136,62,4,3,0,0,0.44,0,0
136,53,4,1,0,0,0.37,0,0
136,417,4,1,0,0,0.4,0,0
137,960,4,1,0,1,0.21,1,0
138,400,4,5,1,1,0.98,0,1
138,767,4,3,1,1,0.67,0,1
138,670,4,3,0,1,0.31,1,0
138,216,4,5,0,1,0.29,1,0
138,46,4,2,2,2,0.66,1,1
138,638,4,4,1,1,0.93,0,1
138,200,4,1,1,1,0.91,0,1
138,59,4,2,1,1,0.92,0,1
139,822,4,3,0,1,0.19,0,0
139,179,4,1,0,0,0.12,0,0
140,761,4,5,0,1,0.45,0,0
140,119,4,3,1,1,0.73,0,1
140,339,4,5,0,2,0.34,1,0
141,240,4,4,1,1,0.88,1,1
141,224,4,2,1,1,0.98,0,1
141,501,4,5,0,1,0.14,1,0
141,739,4,4,0,0,0.03,0,0
141,574,4,3,2,2,0.62,0,1
141,950,4,5,2,2,0.61,0,1
141,408,4,3,1,1,0.73,0,1
141,300,4,5,0,0,0.15,0,0
142,638,4,5,2,2,0.92,1,1
142,353,4,5,1,1,0.65,0,1
142,934,4,2,1,1,0.69,0,1
142,604,4,1,0,1,0.0,0,0
142,63,4,1,0,0,0.18,0,0
143,673,4,2,0,0,0.01,0,0
143,399,4,1,0,0,0.08,0,0
143,854,4,2,1,1,0.65,1,1
143,902,4,2,0,0,0.35,0,0
143,284,4,3,1,1,0.92,1,1
143,728,4,2,0,0,0.23,0,0
144,585,4,2,0,0,0.5,0,0
144,808,4,5,1,1,0.77,0,1
144,252,4,5,1,1,0.9,1,1
144,464,4,2,0,0,0.33,0,0
145,210,4,5,3,3,0.69,1,1
145,280,4,3,2,2,0.75,0,1
145,367,4,3,0,0,0.11,0,0
145,14,4,2,0,1,0.11,0,0
145,970,4,5,1,1,0.87,0,1
145,50,4,4,2,2,1.0,0,1
146,618,4,1,1,1,0.71,0,1
146,106,4,5,1,1,0.98,0,1
146,768,4,3,0,1,0.15,0,0
146,503,4,3,0,0,0.2,0,0
147,985,4,4,1,1,0.64,0,1
147,275,4,2,0,1,0.17,0,0
147,215,4,4,1,1,0.64,1,1
147,40,4,4,1,1,1.0,1,1
147,636,4,1,0,1,0.07,0,0
148,470,4,3,0,1,0.14,0,0
148,203,4,4,2,2,0.96,1,1
148,295,4,2,1,1,0.95,0,1
148,714,4,5,0,1,0.29,0,0
148,808,4,2,0,0,0.29,0,0
148,560,4,1,0,0,0.46,0,0
149,75,4,3,1,1,0.61,1,1
149,507,4,2,1,1,0.65,1,1
149,94,4,3,0,3,0.01,0,0
149,158,4,5,1,1,0.9,1,1
149,363,4,5,1,1,0.91,0,1
149,125,4,5,0,1,0.28,0,0
149,73,4,2,1,1,0.6,0,1
150,658,4,4,1,1,0.7,0,1
150,645,4,2,1,1,0.97,0,1
150,180,4,3,0,2,0.12,2,0
150,76,4,4,1,1,0.71,1,1
150,126,4,4,0,0,0.46,0,0
151,677,4,1,0,0,0.31,0,0
151,238,4,5,2,2,0.75,0,1
151,510,4,2,1,1,0.87,0,1
152,352,4,1,1,1,0.76,1,1
152,254,4,3,0,0,0.43,0,0
152,446,4,1,0,0,0.17,0,0
152,920,4,5,2,2,0.93,0,1
152,324,4,1,0,1,0.04,1,0
153,236,4,5,2,2,0.67,1,1
153,812,4,4,0,0,0.27,0,0
153,658,4,1,0,0,0.15,0,0
153,49,4,3,2,2,0.78,1,1
154,598,4,1,0,0,0.12,0,0
154,148,4,3,1,1,0.91,0,1
154,745,4,3,2,2,0.97,0,1
154,367,4,3,2,2,0.98,0,1
154,30,4,2,0,0,0.27,0,0
154,405,4,2,0,0,0.29,0,0
154,88,4,3,1,1,0.71,0,1
154,351,4,1,0,0,0.16,0,0
154,781,4,1,0,0,0.36,0,0
154,989,4,4,1,1,0.79,0,1
154,616,4,2,0,0,0.17,0,0
154,35,4,4,1,1,0.74,1,1
154,768,4,1,0,0,0.24,0,0
155,49,4,1,0,0,0.2,0,0
155,81,4,2,0,2,0.08,1,0
155,571,4,5,2,2,0.67,0,1
155,968,4,3,0,0,0.41,0,0
156,704,4,5,0,0,0.45,0,0
156,507,4,4,3,3,0.69,1,1
157,167,4,1,1,1,0.61,1,1
157,919,4,5,1,1,0.79,0,1
157,963,4,3,1,1,0.93,0,1
157,143,4,5,2,2,0.86,0,1
157,92,4,3,1,1,0.86,0,1
157,719,4,5,1,1,0.63,0,1
158,107,4,3,1,1,0.78,0,1
158,122,4,5,2,2,0.99,1,1
158,468,4,1,0,1,0.46,0,0
159,265,4,1,0,0,0.17,0,0
159,177,4,2,0,0,0.1,0,0
159,845,4,3,1,1,0.91,0,1
159,372,4,4,0,0,0.02,0,0
159,7,4,2,0,0,0.41,0,0
159,272,4,3,0,0,0.45,0,0
159,761,4,5,1,1,0.85,0,1
159,451,4,5,2,2,0.98,2,1
160,977,4,5,1,1,0.75,0,1
160,340,4,4,3,3,0.73,1,1
160,386,4,4,0,0,0.37,0,0
161,108,4,5,3,3,0.79,1,1
161,507,4,2,2,2,0.87,0,1
161,155,4,3,1,1,0.95,0,1
161,305,4,1,0,0,0.22,0,0
161,709,4,5,0,1,0.47,0,0
161,759,4,2,0,0,0.36,0,0
162,858,4,2,1,1,0.91,1,1
162,253,4,2,0,1,0.25,1,0
162,876,4,4,4,4,0.96,2,1
162,742,4,5,4,4,0.62,1,1
162,417,4,3,0,0,0.27,0,0
162,579,4,1,1,1,0.71,0,1
162,249,4,3,2,2,0.62,1,1
163,977,4,2,0,0,0.03,0,0
163,619,4,5,0,0,0.08,0,0
163,582,4,4,0,0,0.35,0,0
163,1000,4,4,0,0,0.46,0,0
163,118,4,2,0,1,0.26,0,0
163,875,4,4,1,1,0.99,0,1
164,855,4,3,0,0,0.5,0,0
164,359,4,4,0,1,0.4,0,0
164,591,4,5,0,2,0.5,0,0
164,366,4,3,0,2,0.49,1,0
164,554,4,3,0,1,0.33,0,0
164,322,4,4,0,1,0.09,0,0
165,163,4,5,1,1,0.74,0,1
165,363,4,2,1,1,0.89,1,1
165,550,4,3,0,0,0.27,0,0
165,810,4,1,0,0,0.02,0,0
165,39,4,3,1,1,0.64,0,1
165,439,4,4,2,2,0.72,1,1
165,549,4,3,0,1,0.1,0,0
166,540,4,1,0,0,0.3,0,0
166,147,4,1,0,0,0.4,0,0
166,972,4,1,0,0,0.23,0,0
166,740,4,2,1,1,0.88,0,1
166,924,4,1,0,0,0.12,0,0
166,738,4,2,0,0,0.44,0,0
167,555,4,5,2,2,0.89,0,1
167,587,4,1,0,0,0.5,0,0
167,762,4,1,1,1,0.66,0,1
167,689,4,3,1,1,0.72,0,1
167,243,4,5,1,1,0.81,1,1
167,332,4,4,2,2,0.65,0,1
168,847,4,1,1,1,0.67,0,1
168,785,4,4,1,1,0.73,1,1
168,77,4,5,1,1,0.95,0,1
168,717,4,2,0,1,0.38,0,0
168,509,4,4,1,1,0.98,1,1
168,672,4,4,3,3,0.88,1,1
168,211,4,5,0,3,0.37,1,0
169,272,4,5,1,1,0.89,0,1
169,7,4,1,0,1,0.29,0,0
169,722,4,4,2,2,0.79,0,1
169,431,4,1,0,0,0.48,0,0
170,262,4,5,1,1,0.84,0,1
170,313,4,2,0,0,0.27,0,0
170,324,4,1,0,0,0.35,0,0
170,885,4,4,1,1,0.85,1,1
171,861,4,5,3,3,0.96,1,1
171,763,4,3,0,1,0.33,1,0
171,20,4,2,1,1,0.83,0,1
171,496,4,5,5,5,0.8,1,1
171,377,4,5,2,2,0.78,0,1
171,405,4,1,1,1,0.68,1,1
171,462,4,5,1,1,0.78,0,1
172,886,4,4,2,2,0.66,0,1
172,251,4,2,1,1,0.66,0,1
172,597,4,5,2,2,0.63,0,1
172,899,4,2,1,1,0.86,1,1
172,468,4,2,1,1,0.82,0,1
172,972,4,1,0,0,0.44,0,0
173,119,4,3,1,1,0.93,0,1
173,293,4,2,1,1,0.88,0,1
173,897,4,5,2,2,0.67,1,1
173,358,4,3,0,0,0.14,0,0
173,477,4,1,0,0,0.34,0,0
173,638,4,4,1,1,0.9,0,1
174,224,4,4,2,2,0.75,1,1
174,166,4,4,3,3,0.9,1,1
174,582,4,2,1,1,0.9,0,1
175,525,4,3,1,1,0.93,0,1
175,781,4,1,0,1,0.02,0,0
175,618,4,3,1,1,0.92,0,1
176,535,4,2,0,2,0.21,1,0
176,771,4,5,3,3,0.69,1,1
176,238,4,1,0,0,0.14,0,0
176,632,4,3,0,2,0.2,1,0
176,184,4,3,0,0,0.02,0,0
177,5,4,4,2,2,0.79,1,1
177,998,4,3,1,1,0.65,0,1
177,967,4,3,1,1,0.6,0,1
177,261,4,2,0,0,0.07,0,0
177,37,4,1,0,0,0.23,0,0
177,915,4,5,5,5,0.67,3,1
177,221,4,4,1,1,0.62,0,1
178,110,4,2,0,0,0.16,0,0
178,463,4,3,0,0,0.14,0,0
178,245,4,5,1,1,0.85,1,1
178,67,4,1,1,1,0.93,0,1
178,994,4,4,1,1,0.61,0,1
178,751,4,5,3,3,0.71,1,1
179,65,4,4,2,2,0.68,0,1
179,763,4,1,0,0,0.11,0,0
179,248,4,3,1,1,0.66,0,1
179,989,4,1,0,0,0.39,0,0
180,900,4,5,0,0,0.23,0,0
180,62,4,4,1,1,0.65,1,1
180,952,4,3,2,2,0.78,1,1
180,836,4,3,1,1,0.72,0,1
180,200,4,3,1,1,0.78,0,1
180,993,4,1,0,1,0.41,1,0
180,720,4,1,0,0,0.35,0,0
181,124,4,3,1,1,0.72,0,1
181,445,4,2,0,1,0.23,1,0
181,679,4,4,0,0,0.38,0,0
181,725,4,3,0,1,0.15,1,0
182,832,4,1,0,0,0.04,0,0
182,258,4,1,1,1,0.92,0,1
182,625,4,4,2,2,0.9,0,1
182,864,4,4,1,1,0.99,0,1
182,530,4,2,0,0,0.44,0,0
182,165,4,1,0,0,0.14,0,0
182,106,4,5,2,2,0.83,2,1
182,99,4,5,4,4,0.98,0,1
183,141,4,2,2,2,0.69,2,1
183,575,4,4,1,1,0.84,0,1
183,133,4,1,1,1,0.8,0,1
183,94,4,4,3,3,0.62,1,1
183,241,4,1,0,0,0.13,0,0
184,239,4,2,0,1,0.33,0,0
184,747,4,3,2,2,0.82,2,1
185,355,4,2,2,2,0.62,0,1
185,599,4,4,2,2,0.95,1,1
185,34,4,4,4,4,0.88,2,1
185,610,4,3,0,0,0.19,0,0
185,649,4,3,0,0,0.28,0,0
185,47,4,3,0,0,0.28,0,0
185,439,4,4,1,1,0.65,0,1
186,390,4,2,0,0,0.27,0,0
186,24,4,5,1,1,0.6,1,1
186,169,4,3,1,1,0.89,1,1
186,301,4,1,0,1,0.19,0,0
186,236,4,4,2,2,0.8,0,1
186,742,4,4,2,2,0.92,0,1
187,64,4,2,0,0,0.3,0,0
187,289,4,2,1,1,0.86,0,1
187,514,4,3,0,0,0.07,0,0
187,372,4,4,1,1,0.85,1,1
188,925,4,1,0,0,0.31,0,0
188,802,4,3,1,1,0.63,0,1
188,152,4,2,0,0,0.09,0,0
189,806,4,1,0,0,0.39,0,0
189,196,4,2,1,1,0.69,0,1
189,120,4,3,0,0,0.37,0,0
189,725,4,1,1,1,0.69,0,1
189,592,4,2,0,0,0.23,0,0
190,365,4,4,0,0,0.49,0,0
190,211,4,4,1,1,0.67,0,1
190,275,4,3,2,2,0.73,0,1
191,738,4,1,0,0,0.14,0,0
191,226,4,2,1,1,0.82,0,1
191,458,4,2,1,1,0.66,0,1
191,142,4,4,0,1,0.17,0,0
191,630,4,3,1,1,0.97,0,1
191,953,4,1,0,1,0.47,0,0
191,491,4,4,1,1,0.8,0,1
191,517,4,4,0,0,0.37,0,0
192,314,4,5,0,2,0.41,1,0
192,445,4,4,2,2,0.9,0,1
192,466,4,2,0,0,0.43,0,0
192,816,4,3,0,1,0.37,1,0
193,758,4,4,1,1,0.66,0,1
193,743,4,5,1,1,0.61,0,1
193,393,4,4,1,1,0.72,0,1
193,622,4,2,0,1,0.08,0,0
193,443,4,1,0,0,0.21,0,0
194,119,4,1,0,1,0.28,0,0
194,526,4,1,1,1,0.72,0,1
194,894,4,2,1,1,0.8,0,1
195,924,4,2,1,1,0.61,0,1
195,463,4,3,2,2,0.93,0,1
195,990,4,5,3,3,0.76,1,1
195,305,4,1,0,0,0.06,0,0
195,353,4,2,1,1,0.86,1,1
196,514,4,1,0,0,0.47,0,0
196,963,4,3,0,0,0.13,0,0
196,955,4,4,1,1,0.91,1,1
196,684,4,5,3,3,0.72,1,1
197,671,4,1,0,0,0.07,0,0
197,997,4,4,1,1,0.64,1,1
197,309,4,4,1,1,0.63,0,1
198,926,4,3,3,3,0.78,0,1
